0	9	23	23	
1	4	9	19	
2	0	2	11	
3	4	17	6	
4	18	2	59	
5	9	15	51	
6	5	27	29	
7	7	24	41	
8	2	32	24	
9	18	24	27	
10	1	12	16	
11	13	40	15	
12	12	20	31	
13	4	17	58	
14	5	23	44	
15	3	9	41	
16	19	14	58	
17	4	31	39	
18	14	41	23	
19	15	4	58	
20	15	18	51	
21	9	13	39	
22	2	4	33	
23	0	3	42	
24	6	25	54	
25	5	10	17	
26	15	35	32	
27	17	25	28	
28	3	5	9	
29	0	12	19	
30	13	25	32	
31	3	16	49	
32	1	22	3	
33	18	10	49	
34	6	20	47	
35	19	30	36	
36	12	10	40	
37	14	42	32	
38	7	15	53	
39	13	34	37	
40	1	21	40	
41	7	2	11	
42	1	21	46	
43	12	15	15	
44	17	25	33	
45	19	41	36	
46	7	20	18	
47	15	39	43	
48	1	29	56	
49	12	32	24	
50	11	32	24	
51	18	12	25	
52	6	15	9	
53	1	4	53	
