0	17	51	22	
1	9	75	29	
2	3	77	34	
3	19	51	51	
4	12	60	38	
5	0	64	5	
6	3	82	27	
7	3	53	59	
8	14	68	40	
9	19	57	53	
10	8	81	17	
11	6	59	48	
12	7	70	20	
13	6	43	26	
14	14	76	52	
15	19	65	36	
16	11	59	18	
17	1	79	51	
18	16	60	21	
19	11	74	17	
20	15	52	30	
21	10	79	39	
22	12	65	19	
23	19	76	20	
24	16	65	29	
25	16	54	20	
26	5	65	10	
27	4	51	26	
28	3	78	21	
29	11	62	59	
30	8	79	10	
31	3	81	38	
32	11	71	39	
33	4	78	35	
34	7	62	48	
35	16	72	53	
36	17	59	29	
37	5	58	14	
38	12	45	45	
39	13	68	52	
40	7	81	21	
41	1	63	7	
42	10	62	50	
43	4	65	19	
44	8	55	37	
45	7	57	45	
46	18	73	50	
47	1	55	32	
48	8	78	34	
49	12	70	41	
50	4	54	32	
51	19	55	51	
52	7	61	27	
53	3	60	21		
