0	6	70	39	
1	4	45	14	
2	18	58	24	
3	11	54	52	
4	4	71	11	
5	15	81	16	
6	12	68	25	
7	10	81	16	
8	15	51	30	
9	2	81	54	
10	8	64	57	
11	14	61	17	
12	14	51	47	
13	1	60	36	
14	4	78	19	
15	3	71	8	
16	7	60	53	
17	1	46	41	
18	7	76	57	
19	6	59	58	
20	5	65	6	
21	15	84	43	
22	10	74	36	
23	6	52	19	
24	15	77	49	
25	5	80	19	
26	6	84	9	
27	13	80	18	
28	0	44	45	
29	6	78	25	
30	13	83	35	
31	1	66	20	
32	10	81	51	
33	19	65	55	
34	9	72	54	
35	3	71	10	
36	7	83	36	
37	11	49	47	
38	14	65	54	
39	4	78	17	
40	9	83	13	
41	18	52	27	
42	6	67	39	
43	9	47	28	
44	4	50	53	
45	14	44	26	
46	4	58	24	
47	16	60	52	
48	5	56	42	
49	12	64	18	
50	18	49	57	
51	13	50	41	
52	19	73	22	
53	16	50	17
