0	11	86	33	
1	15	115	54	
2	13	86	22	
3	11	123	55	
4	4	88	44	
5	9	103	27	
6	17	124	38	
7	19	121	29	
8	5	101	55	
9	5	123	12	
10	5	107	18	
11	2	113	37	
12	4	89	24	
13	9	126	43	
14	1	118	20	
15	5	86	31	
16	4	114	37	
17	3	125	46	
18	0	100	41	
19	15	98	30	
20	0	96	43	
21	16	90	24	
22	11	89	41	
23	13	90	58	
24	19	94	22	
25	4	100	30	
26	19	86	58	
27	18	102	38	
28	14	105	22	
29	17	108	53	
30	2	92	39	
31	14	122	28	
32	5	116	26	
33	0	127	14	
34	1	88	6	
35	1	86	48	
36	11	97	48	
37	18	107	20	
38	6	120	47	
39	9	96	34	
40	9	91	12	
41	17	91	21	
42	5	95	15	
43	18	107	20	
44	16	123	57	
45	14	97	33	
46	6	87	52	
47	4	103	53	
48	19	116	37	
49	8	120	49	
50	9	90	50	
51	19	104	42	
52	18	119	36	
53	8	125	29	
