0	12	74	26	
1	10	123	15	
2	19	44	31	
3	10	51	23	
4	9	48	46	
5	1	46	8	
6	18	30	40	
7	4	62	32	
8	18	66	49	
9	1	124	50	
10	6	88	10	
11	3	34	12	
12	17	96	25	
13	14	101	39	
14	2	27	40	
15	6	3	10	
16	10	34	21	
17	2	122	30	
18	3	10	58	
19	11	104	42	
20	11	41	39	
21	11	115	36	
22	10	16	53	
23	12	89	28	
24	7	17	40	
25	18	48	24	
26	3	121	9	
27	13	98	56	
28	8	66	10	
29	17	54	45	
30	14	86	42	
31	16	120	22	
32	8	100	43	
33	2	15	11	
34	13	4	24	
35	17	113	57	
36	11	31	37	
37	2	117	43	
38	2	5	37	
39	13	33	39	
40	11	52	57	
41	4	117	10	
42	1	70	20	
43	5	12	18	
44	15	104	17	
45	9	30	27	
46	3	36	7	
47	4	55	7	
48	18	92	35	
49	12	88	56	
50	2	44	17	
51	7	98	37	
52	14	62	54	
53	11	23	17	
