0	10	82	53	
1	4	93	23	
2	10	91	39	
3	8	62	48	
4	7	62	22	
5	1	78	57	
6	12	86	37	
7	6	105	12	
8	2	41	16	
9	14	2	53	
10	9	39	26	
11	3	67	51	
12	8	87	54	
13	9	72	33	
14	15	20	17	
15	2	91	29	
16	8	108	11	
17	13	38	53	
18	1	25	37	
19	8	88	10	
20	8	81	19	
21	9	96	34	
22	8	125	21	
23	15	60	20	
24	4	120	13	
25	13	30	28	
26	18	57	32	
27	6	114	54	
28	12	102	31	
29	13	106	20	
30	9	75	46	
31	1	112	36	
32	16	21	25	
33	17	32	47	
34	7	111	35	
35	6	96	35	
36	18	4	48	
37	7	102	27	
38	4	55	58	
39	12	97	19	
40	8	80	21	
41	12	28	27	
42	12	21	58	
43	2	115	41	
44	6	6	30	
45	16	67	46	
46	1	56	43	
47	13	57	42	
48	5	62	47	
49	6	56	14	
50	1	4	44	
51	2	80	5	
52	13	53	42	
53	19	19	22	
