0	4	38	39	
1	8	29	12	
2	17	16	45	
3	13	28	28	
4	19	42	37	
5	0	17	23	
6	14	11	30	
7	13	13	39	
8	7	11	59	
9	4	8	39	
10	12	11	13	
11	17	2	57	
12	7	5	44	
13	7	32	48	
14	1	23	42	
15	4	5	11	
16	14	2	58	
17	8	4	56	
18	18	11	43	
19	4	24	35	
20	10	4	24	
21	14	30	26	
22	8	37	36	
23	11	24	13	
24	3	17	55	
25	9	23	44	
26	12	36	37	
27	2	9	30	
28	13	36	32	
29	7	7	11	
30	12	12	39	
31	1	28	37	
32	10	32	21	
33	0	10	43	
34	13	2	59	
35	19	37	54	
36	0	5	54	
37	7	16	33	
38	17	22	30	
39	15	17	33	
40	12	17	21	
41	11	41	28	
42	17	26	51	
43	3	6	30	
44	19	42	40	
45	12	24	19	
46	18	16	24	
47	4	34	43	
48	5	11	37	
49	18	1	41	
50	2	36	10	
51	2	26	30	
52	3	27	13	
53	16	13	33	
