0	11	100	53	
1	12	113	16	
2	19	117	43	
3	2	91	20	
4	19	103	28	
5	15	95	52	
6	4	115	6	
7	0	93	24	
8	5	112	37	
9	7	90	36	
10	1	97	6	
11	12	86	24	
12	18	119	55	
13	13	110	40	
14	13	94	19	
15	7	120	12	
16	5	111	34	
17	15	108	48	
18	0	110	53	
19	6	121	20	
20	11	95	55	
21	15	95	40	
22	18	111	31	
23	11	121	24	
24	8	115	51	
25	19	106	25	
26	10	89	30	
27	6	119	18	
28	14	102	47	
29	18	109	51	
30	17	109	30	
31	3	99	25	
32	14	124	43	
33	4	105	57	
34	7	126	16	
35	17	125	57	
36	7	116	9	
37	5	107	13	
38	19	95	46	
39	6	91	37	
40	13	122	25	
41	2	123	49	
42	14	116	45	
43	12	98	59	
44	12	109	46	
45	0	96	24	
46	12	121	41	
47	18	121	55	
48	19	107	51	
49	2	125	57	
50	14	113	18	
51	16	98	52	
52	7	103	22	
53	9	118	10	
