0	15	40	35	
1	1	8	43	
2	7	4	47	
3	12	6	32	
4	1	19	46	
5	6	4	30	
6	6	12	32	
7	16	24	20	
8	5	3	36	
9	4	23	15	
10	8	26	23	
11	9	22	20	
12	4	20	32	
13	7	6	40	
14	6	17	48	
15	4	34	17	
16	3	11	34	
17	5	28	7	
18	13	23	23	
19	6	31	42	
20	10	41	13	
21	6	5	39	
22	5	11	32	
23	13	16	45	
24	17	30	18	
25	19	1	37	
26	9	25	46	
27	12	5	35	
28	17	30	37	
29	9	9	38	
30	8	27	26	
31	16	25	30	
32	10	41	45	
33	5	39	18	
34	15	34	36	
35	2	38	36	
36	12	14	20	
37	3	12	36	
38	12	2	43	
39	0	2	21	
40	5	9	25	
41	3	3	27	
42	6	6	40	
43	14	12	38	
44	15	9	59	
45	11	41	54	
46	9	22	14	
47	0	31	40	
48	10	25	15	
49	14	34	50	
50	14	3	20	
51	9	38	31	
52	0	21	26	
53	13	31	26	
